_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,host_id,host_name,host_location,host_response_time,host_neighbourhood,host_response_rate,host_identity_verified,host_total_listings_count,suburb,government_area,market,country,country_code,location_type,longitude,latitude,availability_30,availability_60,availability_90,availability_365,amenities
7837816,"Bright, Cozy room in Brooklyn",Apartment,Private room,Real Bed,1,90,strict_14_with_grace_period,2,1,1,149,1,60,12,20,1,97,19483885,Edgar,"Brooklyn, New York, United States",within an hour,Not Specified,100,True,3,Clinton Hill,Bedford-Stuyvesant,New York,United States,US,Point,-73.95951,40.69695,7,10,15,255,"['Air conditioning', 'Bed linens', 'Cable TV', 'Essentials', 'Extra pillows and blankets', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Luggage dropoff allowed', 'Self check-in', 'Shampoo', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
7859077,"Private outdoor shower, minutes from the beach!",House,Entire home/apt,Real Bed,2,180,strict_14_with_grace_period,2,1,1,14,1,90,82,12,2,91,37839136,Vacasa Hawaii,US,within an hour,Island of Hawaiʻi,96,False,33,Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,-154.93328,19.39404,30,60,90,365,"['Coffee maker', 'Dishes and silverware', 'Dryer', 'Essentials', 'Free street parking', 'Hot water', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Microwave', 'Oven', 'Private entrance', 'Refrigerator', 'Self check-in', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi']"
7868248,"Casa do Castelo Fermedo,Arouca,preço quarto duplo",Villa,Private room,Real Bed,3,30,moderate,12,6,8,0,6,60,Not Specified,30,2,0,37301360,ManueLopes,PT,Not Specified,Not Specified,Not Specified,False,1,Not Specified,"Lobão, Gião, Louredo e Guisande",Porto,Portugal,PT,Point,-8.41995,40.97524,28,58,88,363,"['Air conditioning', 'Baby bath', 'Bathtub', 'Beach essentials', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Flat path to front door', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water kettle', 'Indoor fireplace', 'Iron', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Patio or balcony', 'Pets allowed', 'Pool', 'Refrigerator', 'Shampoo', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wheelchair accessible', 'Wide doorway', 'Wide hallway clearance']"
7901546,Duplex penthouse with pool in Meier,Apartment,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,10,3,7,0,3,701,120,150,10,0,41662921,Rodolfo,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,Not Specified,75,False,1,Méier,Méier,Rio De Janeiro,Brazil,BR,Point,-43.291460446886724,-22.905105601340335,27,57,87,362,"['Air conditioning', 'BBQ grill', 'Buzzer/wireless intercom', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hot water', 'Internet', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Refrigerator', 'Stove', 'TV', 'Washer', 'Wifi']"
790482,QUIET AND COMFY 2BD WIFI GRACIA,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2,4,11,1,125,48,20,4,76,1744516,Silvia & Luís,"Barcelona, Catalonia, Spain",within an hour,Vila de Gràcia,100,False,20,Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,2.16375,41.40076,22,37,56,325,"['Air conditioning', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Pack ’n Play/travel crib', 'Suitable for events', 'TV', 'Washer', 'Wifi']"
7867805,Best location in manhattan,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,2,1,1,67,Not Specified,0,1,100,41464907,Furkan,"New York, New York, United States",Not Specified,Kips Bay,Not Specified,True,2,Kips Bay,Kips Bay,New York,United States,US,Point,-73.9803,40.74086,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'TV', 'Wifi']"
7918194,"Taksim flat(living room, kitchen, bath)",Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3,1,1,4,1,142,105,0,1,70,6971016,Cagri,Istanbul,within an hour,Not Specified,100,True,2,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,28.98221,41.03408,14,19,49,324,"['Bed linens', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Oven', 'Pets allowed', 'Refrigerator', 'Room-darkening shades', 'Smoking allowed', 'Stove', 'Washer', 'Wifi']"
7920463,"Beautiful House, Views, Single King, Own Bathroom",House,Private room,Real Bed,2,28,moderate,1,1,1,26,1,55,15,25,1,98,11282081,Konrad,"Sydney, New South Wales, Australia",within an hour,Not Specified,100,False,1,Not Specified,The Hills Shire,Sydney,Australia,AU,Point,151.04264,-33.77643,26,56,86,87,"['BBQ grill', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dog(s)', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Garden or backyard', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Lake access', 'Laptop friendly workspace', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pets allowed', 'Pets live on this property', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50']"
7786510,Classy Apartment in Boavista,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,4,0,2,4,1,178,Not Specified,20,2,95,34994986,Baumhaus,"Porto, Porto District, Portugal",within an hour,Not Specified,100,True,9,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.62317,41.15725,29,49,73,336,"['BBQ grill', 'Baby bath', 'Buzzer/wireless intercom', 'Cable TV', 'Children’s dinnerware', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Wifi']"
7901220,Spacious Family Home in Coogee,House,Entire home/apt,Real Bed,7,7,flexible,5,3,5,1,2,399,150,0,1,100,41661356,Anat,"Sydney, New South Wales, Australia",Not Specified,South Coogee,Not Specified,False,1,Randwick,Randwick,Sydney,Australia,AU,Point,151.24601,-33.9279,0,0,0,0,"['Dryer', 'Family/kid friendly', 'Fire extinguisher', 'Kitchen', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
7793422,Oporto Best View,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,2,240,1,55,30,10,4,94,41020666,Jorge,"Maia, Porto District, Portugal",within an hour,Not Specified,100,False,7,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61748,41.14172,17,47,77,352,"['24-hour check-in', 'Accessible-height bed', 'Baby bath', 'Beachfront', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Children’s books and toys', 'Children’s dinnerware', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Hot water kettle', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Pack ’n Play/travel crib', 'Paid parking off premises', 'Patio or balcony', 'Refrigerator', 'Room-darkening shades', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Well-lit path to entrance', 'Wifi']"
7837952,Excellent Location Gramercy Studio,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3,0,1,92,1,221,150,30,2,98,2610233,Julia,"New York, New York, United States",within a few hours,Flatiron District,100,True,2,Manhattan,Flatiron District,New York,United States,US,Point,-73.98593,40.73947,24,36,51,125,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
7779069,Apartment Sleep 4 by the beach,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,2,4,35,1,50,Not Specified,0,4,86,8161650,Manuel,"Porto, Porto District, Portugal",within an hour,Not Specified,100,True,4,Not Specified,"Aldoar, Foz do Douro e Nevogilde",Porto,Portugal,PT,Point,-8.67594,41.15493,0,0,0,138,"['Cable TV', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Heating', 'Internet', 'Kitchen', 'Pets allowed', 'Shampoo', 'Smoking allowed', 'TV', 'Wheelchair accessible', 'Wifi']"
7801169,Spacious apt in the heart of EV,Apartment,Entire home/apt,Real Bed,4,1125,moderate,3,1,2,10,1,150,70,0,1,100,1619994,Emma,"New York, New York, United States",within a day,East Village,100,True,1,East Village,East Village,New York,United States,US,Point,-73.98639,40.72822,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Shampoo', 'Smoke detector', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_50']"
7840953,Large Lofted Brooklyn Studio,Loft,Entire home/apt,Real Bed,5,1125,moderate,2,1,1,5,1,105,50,98,1,100,7579910,Christine,"New York, New York, United States",within a day,Bedford-Stuyvesant,100,True,1,Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,-73.93944,40.69588,29,59,89,364,"['Air conditioning', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pets allowed', 'Refrigerator', 'Smoke detector', 'Stove', 'TV', 'Wifi']"
7864877,Bright and Convenient 2 Br,Apartment,Entire home/apt,Real Bed,3,1125,flexible,6,2,3,2,1,240,Not Specified,0,1,80,36264666,Dins,"New York, New York, United States",Not Specified,Harlem,Not Specified,True,1,Harlem,Harlem,New York,United States,US,Point,-73.95128,40.80156,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Internet', 'Kitchen', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
7815865,Manhattan Club (1 bedroom/Sleeps 4),Apartment,Entire home/apt,Real Bed,1,7,flexible,4,1,2,3,2,420,Not Specified,0,1,100,41147578,Kleon,Switzerland,Not Specified,Midtown,Not Specified,False,1,Midtown,Midtown,New York,United States,US,Point,-73.98021,40.76387,0,0,0,0,"['Air conditioning', 'Cable TV', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Heating', 'Hot tub', 'Internet', 'Kitchen', 'Shampoo', 'Smoke detector', 'TV', 'Wifi']"
780430,"ExtendALL, PORTO Studio 1",Loft,Entire home/apt,Real Bed,2,360,strict_14_with_grace_period,3,1,3,20,1,75,Not Specified,15,2,94,4115877,Bruno,"Leça da Palmeira, Porto District, Portugal",within an hour,Not Specified,100,False,3,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61844,41.14195,7,18,25,203,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Crib', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
7936159,Luxury Vacation Walk to Beach Ocean Condo Maui HI,Condominium,Entire home/apt,Real Bed,1,1124,strict_14_with_grace_period,7,2,3,71,2,190,150,0,6,95,23190372,Rebecca,CA,within an hour,Kihei/Wailea,100,False,3,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,-156.44725,20.72346,0,3,6,133,"['24-hour check-in', 'Air conditioning', 'BBQ grill', 'Bathtub', 'Beach essentials', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Game console', 'Hair dryer', 'Hangers', 'High chair', 'Hot tub', 'Hot water', 'Internet', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Paid parking on premises', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
7890165,a room at moda / kadikoy / istanbul,Apartment,Private room,Real Bed,1,6,flexible,1,1,1,0,1,90,Not Specified,0,1,0,41598748,Melik,TR,Not Specified,Moda,Not Specified,False,1,Moda,Kadikoy,Istanbul,Turkey,TR,Point,29.02553,40.98431,30,60,90,365,"['24-hour check-in', 'Cable TV', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'TV', 'Washer', 'Wifi']"
7843851,Private room in artsy Brooklyn home,Apartment,Private room,Real Bed,3,7,moderate,2,1,1,8,1,85,20,0,1,100,41332081,Stephanie,"New York, New York, United States",Not Specified,Crown Heights,Not Specified,True,1,Brooklyn,Crown Heights,New York,United States,US,Point,-73.94884,40.67689,30,60,90,365,"['Buzzer/wireless intercom', 'Carbon monoxide detector', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Heating', 'Internet', 'Kitchen', 'Smoke detector', 'Washer', 'Wheelchair accessible', 'Wifi']"
7927160,Number283 - Your home abroad,Apartment,Entire home/apt,Real Bed,2,3,moderate,2,1,1,0,1,48,Not Specified,0,1,0,41800791,Secondright,PT,Not Specified,Not Specified,Not Specified,False,1,Not Specified,Bonfim,Porto,Portugal,PT,Point,-8.59674,41.16001,0,0,0,0,"['Essentials', 'Kitchen', 'Washer']"
7780335,Sunny studio in Williamsburg,Apartment,Entire home/apt,Real Bed,3,112,moderate,2,0,1,9,1,150,50,0,1,93,7285322,Allie,"New York, New York, United States",Not Specified,Williamsburg,Not Specified,True,1,Williamsburg,Williamsburg,New York,United States,US,Point,-73.95352,40.71607,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Dryer', 'Elevator', 'Essentials', 'Gym', 'Hair dryer', 'Heating', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
7774167,"Basement Beach Apartment, Rockaways",Apartment,Entire home/apt,Futon,1,1125,moderate,2,1,1,62,1,70,10,10,2,93,40895369,Vanda,"New York, New York, United States",within a day,The Rockaways,75,True,1,The Rockaways,Rockaway Beach,New York,United States,US,Point,-73.81066,40.58881,22,52,82,357,"['Bed linens', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Fire extinguisher', 'Free parking on premises', 'Gym', 'Hangers', 'Heating', 'Hot water', 'Luggage dropoff allowed', 'Microwave', 'Private entrance', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Wifi', 'translation missing: en.hosting_amenity_50']"
7849235,2 chambres Pour 4 personnes,Apartment,Private room,Real Bed,1,1125,flexible,4,1,3,1,1,100,Not Specified,0,1,60,26013994,Rico,"Mulhouse, Alsace, France",Not Specified,Not Specified,Not Specified,False,4,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,2.17607,41.37914,0,0,0,0,"['Buzzer/wireless intercom', 'Family/kid friendly', 'Kitchen', 'Smoking allowed', 'Suitable for events', 'TV', 'Washer', 'Wifi']"
7853584,Charming Apt in Historic Harlem,Apartment,Entire home/apt,Real Bed,2,4,strict_14_with_grace_period,2,1,1,1,1,80,50,0,1,80,41385305,Khalid,"New York, New York, United States",Not Specified,Hamilton Heights,Not Specified,True,1,Harlem,Harlem,New York,United States,US,Point,-73.94694,40.81899,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Elevator', 'Family/kid friendly', 'First aid kit', 'Heating', 'Internet', 'Kitchen', 'Smoke detector', 'TV', 'Wifi']"
7912090,Exhibition Center- Beautiful 1BR Perfect Location!,Serviced apartment,Entire home/apt,Real Bed,30,1125,moderate,2,1,1,6,1,64,75,0,1,80,38459934,Alejandro,"Montreal, Québec, Canada",within a few hours,Downtown Montreal,90,True,256,Old Montreal,Ville-Marie,Montreal,Canada,CA,Point,-73.55844,45.5049,22,52,82,357,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Paid parking on premises', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
781631,"Quality apartment, Quality location",Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1,1,27,1,300,80,50,1,92,1918111,Mike,"Sydney, New South Wales, Australia",Not Specified,Not Specified,Not Specified,True,1,Potts Point,Sydney,Sydney,Australia,AU,Point,151.22606,-33.86858,30,60,90,365,['']
7841907,Sea View,Apartment,Entire home/apt,Pull-out Sofa,1,1125,strict_14_with_grace_period,6,2,6,15,2,298,200,0,1,83,41313259,Ines,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Ipanema,100,True,4,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-43.19931834008216,-22.981942430356344,0,0,27,302,"['Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free parking on premises', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pocket wifi', 'Smoking allowed', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi', 'Window guards']"
7935493,Superb designer appartment,Apartment,Entire home/apt,Real Bed,7,27,flexible,3,2,2,0,1,90,80,0,1,0,6544687,Michel,"Montreal, Quebec, Canada",Not Specified,Le Plateau,Not Specified,True,1,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.57605,45.52591,0,0,0,0,"['24-hour check-in', 'Dryer', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
7976534,铭城宾馆 (3人房),Apartment,Private room,Real Bed,1,1125,moderate,3,1,2,27,1,581,100,80,1,85,42099713,文杰,HK,within an hour,Causeway Bay,95,False,5,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,114.18362,22.27796,30,60,90,180,"['Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hot tub', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'TV', 'Wifi']"
8013090,Rambutan - Only 8min. walking from Paseo de Gracia,Serviced apartment,Entire home/apt,Real Bed,2,30,moderate,4,1,2,3,1,188,40,0,4,93,37224044,Kiwidestiny,"Barcelona, Catalonia, Spain",within an hour,L'Antiga Esquerra de l'Eixample,100,False,12,Sant Gervasi - Galvany,Sant Gervasi - Galvany,Barcelona,Spain,ES,Point,2.14824,41.39453,18,26,49,291,"['Air conditioning', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Paid parking on premises', 'Private entrance', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Wheelchair accessible', 'Wifi']"
8043869,Best location of ipanema- Rent Room,Apartment,Private room,Real Bed,2,1125,moderate,2,1,1,73,2,78,150,50,1,96,42479080,Aracele,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,Ipanema,100,True,1,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-43.1987408663964,-22.984820262121538,3,9,27,240,"['24-hour check-in', 'Air conditioning', 'Building staff', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi', 'translation missing: en.hosting_amenity_50']"
7983543,"Nice modern condo, JeanTalon Market",Condominium,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,2,6,1,60,50,50,2,93,29681367,Geneviève,"Montreal, Quebec, Canada",Not Specified,La Petite-Patrie,Not Specified,True,1,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,-73.60697,45.54161,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Bathtub', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Game console', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Stove', 'Washer', 'Wifi']"
